Customer_ID;First_Name;Last_Name;Email;Phone;City;Postal_Code;Address;Customer_Type;Region_ID
219;Konstanty;Zimniak;bialkoskar@babol-magier.pl;690 646 284;Legnica;59-220;pl. Bolesława Chrobrego 14/51;New;1
220;Anita;Śmieja;monika61@onet.pl;22 131 83 88;Gorzów Wielkopolski;66-400;al. Krzywa 968;New;4
221;Ksawery;Jarczyk;leonsnoch@fpuh.pl;534 075 963;Kraków;30-001;plac Willowa 81/33;Subscriber;6
222;Maks;Maciejczuk;bhojda@yahoo.com;669 788 126;Kraków;30-001;al. Hutnicza 29;New;6
223;Dariusz;Labudda;krystynafita@onet.pl;+48 791 209 383;Rzeszów;35-001;ul. Urocza 305;New;9
224;Daniel;Turlej;anita21@hotmail.com;885 783 099;Legnica;59-220;al. Odrzańska 22;Subscriber;1
225;Witold;Pawliczek;wiktoruzieblo@hotmail.com;+48 511 286 681;Katowice;40-001;pl. Letnia 683;Subscriber;12
226;Tola;Żynda;koterbaradoslaw@ppuh.com;+48 577 429 121;Toruń;87-100;ul. Robotnicza 885;New;2
227;Ernest;Sura;julita06@myszor-beck.com;794 332 982;Kraków;30-001;al. Andersa 092;New;6
228;Inga;Dobosiewicz;jkubrak@hotmail.com;535 611 639;Gdynia;81-000;ulica Krucza 39/26;New;11
229;Eliza;Sosnówka;anastazjaspychaj@o2.pl;+48 784 388 138;Ełk;19-300;aleja Fiołkowa 479;Subscriber;14
230;Patryk;Bełza;duchnikkarina@adamaszek.org;+48 32 669 05 34;Toruń;87-100;pl. Kazimierza Wielkiego 201;Subscriber;2
231;Daniel;Gryciuk;nicole48@hotmail.com;697 632 860;Gdynia;81-000;plac Lwowska 080;New;11
232;Gabriel;Sadownik;anitatrzepizur@fpuh.pl;576 860 837;Nysa;48-267;pl. Średnia 93;New;8
233;Inga;Nagórka;enieszporek@fundacja.org;+48 784 639 661;Chełm;22-100;pl. Młynarska 26;New;3
234;Blanka;Wardziak;cudzichjustyna@interia.pl;798 816 476;Olsztyn;10-001;ul. Sienkiewicza 70;New;14
235;Maciej;Korgul;hjas@yahoo.com;881 553 218;Lublin;20-001;al. Orla 63/26;New;3
236;Witold;Grotek;szejacezary@luszczyk-kowara.net;794 027 580;Warszawa;00-001;pl. Wyszyńskiego 012;New;7
237;Tadeusz;Kajak;rodajan@onet.pl;880 224 910;Wrocław;50-001;plac Sportowa 13;New;1
238;Alan;Senger;ujedra@gmail.com;32 745 58 20;Nowy Sącz;33-300;ul. Rolna 658;Subscriber;6
239;Marcel;Politowicz;piotr25@hotmail.com;735 322 938;Częstochowa;42-207;pl. Turkusowa 333;Subscriber;12
240;Justyna;Pieszak;jedrzejpakosz@ppuh.org;+48 732 997 640;Przemyśl;37-700;plac Zamkowa 59;New;9
241;Maciej;Kawiak;gfijak@gmail.com;507 282 789;Chełm;22-100;al. Floriana 94/24;Subscriber;3
242;Jerzy;Klos;mariusz76@gabinety.com;+48 530 474 542;Sopot;81-701;ul. Wybickiego 59/42;Subscriber;11
243;Angelika;Sprycha;pkuncewicz@grupa.net;+48 664 030 189;Częstochowa;42-207;pl. Spacerowa 83;Subscriber;12
244;Norbert;Boguta;kornel23@o2.pl;+48 692 697 720;Pabianice;95-050;plac Maja 93;Subscriber;5
245;Filip;Pindor;szczypekkrzysztof@losiak.com;22 236 76 31;Tarnów;33-100;ulica Miłosza 49;Subscriber;6
246;Anastazja;Klupś;wkopytko@ppuh.pl;+48 577 701 223;Pabianice;95-050;pl. Krokusowa 04/28;Subscriber;5
247;Norbert;Nawój;rwalaszek@bugno-hynek.net;+48 793 111 156;Konin;62-500;aleja Kamienna 473;New;15
248;Ida;Stranc;drozdzallukasz@grupa.pl;728 000 712;Opole;45-001;ul. Drzymały 68;Subscriber;8
249;Tadeusz;Ulfik;stanislaw23@interia.pl;+48 517 928 549;Suwałki;16-402;plac Kolonia 69/77;New;10
250;Apolonia;Węgrzyniak;hzadora@ppuh.com;22 268 53 54;Ostrowiec Świętokrzyski;27-400;plac Wąska 55;New;13
251;Tomasz;Pacholak;tyczkalidia@gmail.com;790 207 353;Rzeszów;35-001;pl. Tęczowa 91/63;New;9
252;Kornel;Truchan;kszalast@interia.pl;+48 789 525 944;Łomża;18-400;ul. Fabryczna 531;Subscriber;10
253;Stefan;Stosik;zpacholik@fpuh.com;+48 532 655 860;Opole;45-001;plac Odrzańska 72;Subscriber;8
254;Stefan;Jaszcz;dluczyk@spoldzielnia.pl;32 092 43 39;Włocławek;87-800;aleja Konarskiego 87/16;Subscriber;2
255;Franciszek;Tokaj;samulolga@litwinczuk.pl;885 464 380;Lublin;20-001;aleja Dobra 12;Subscriber;3
256;Sara;Huczek;blazejmakiela@o2.pl;730 925 382;Włocławek;87-800;al. Dolna 54/21;New;2
257;Gaja;Pawlos;xmilej@bryzek-stebel.pl;600 517 539;Włocławek;87-800;plac Pomorska 686;Subscriber;2
258;Marianna;Wojsław;ignacy23@yahoo.com;22 608 67 61;Sopot;81-701;al. Kochanowskiego 97/40;Subscriber;11
259;Anna;Bródka;misiurekkamil@spoldzielnia.pl;+48 721 863 768;Zielona Góra;65-001;plac Lotnicza 31;Subscriber;4
260;Piotr;Zbróg;albert68@onet.pl;32 803 70 01;Zamość;22-400;aleja Toruńska 44;Subscriber;3
261;Piotr;Wnuczek;lburnat@kandora.pl;+48 575 818 073;Kalisz;62-800;aleja Zakole 62;Subscriber;15
262;Ida;Biesaga;jkondej@o2.pl;+48 502 090 053;Nowa Sól;67-100;aleja Pocztowa 77;Subscriber;4
263;Sylwia;Cydzik;rafal23@fpuh.com;667 986 113;Gdańsk;80-001;al. Rajska 40;New;11
264;Ada;Guziak;dnatanek@gmail.com;+48 575 768 220;Gdynia;81-000;plac Wałowa 55;New;11
265;Olgierd;Wesoła;zstartek@gmail.com;22 606 08 57;Opole;45-001;ulica Władysława Łokietka 38;Subscriber;8
266;Maks;Majzner;culrych@onet.pl;+48 32 340 99 14;Brzeg;32-800;al. Śląska 60/65;Subscriber;8
267;Malwina;Osial;komperdapiotr@spoldzielnia.pl;736 624 640;Olsztyn;10-001;aleja Azaliowa 55/42;New;14
268;Anita;Cetera;xcibor@blasik.com;+48 662 268 502;Poznań;60-001;al. Cedrowa 00/13;New;15
269;Witold;Sowała;madziarjedrzej@yahoo.com;22 505 13 90;Łódź;90-001;plac Kościelna 69/82;Subscriber;5
270;Kajetan;Kusek;smoczykmaciej@gmail.com;796 755 477;Warszawa;00-001;ul. Szpitalna 66;New;7
271;Kajetan;Kustosz;ymich@fundacja.org;+48 737 915 532;Koszalin;75-001;plac Jabłoniowa 081;New;16
272;Olgierd;Strojna;dbuszka@szarejko.com;574 244 625;Suwałki;16-402;al. Mazowiecka 17/88;New;10
273;Cyprian;Roszkiewicz;krzysztof96@hotmail.com;+48 663 604 775;Suwałki;16-402;ul. Magnoliowa 68;New;10
274;Konrad;Jonczyk;aleksandertofil@fpuh.net;607 726 820;Konin;62-500;plac Nowowiejska 392;Subscriber;15
275;Anna;Mielke;cyganikkamila@pitura.net;+48 726 200 527;Zielona Góra;65-001;pl. Żurawia 25;New;4
276;Roksana;Zapiór;ifiedler@wasiewicz.pl;501 602 242;Tarnów;33-100;ul. Żeromskiego 529;New;6
277;Paweł;Gaudyn;karolczerkies@paluszak-klaus.pl;607 273 134;Zielona Góra;65-001;plac Swierkowa 54/56;New;4
278;Marika;Tecław;kurylowicztymon@behrendt.pl;+48 887 331 996;Rzeszów;35-001;al. Wiązowa 76;Subscriber;9
279;Marika;Antoszczyk;hawrylakleon@fundacja.org;691 668 069;Lublin;20-001;ul. Tysiąclecia 21;New;3
280;Tymon;Stochel;halikdorota@spoldzielnia.pl;601 350 890;Piotrków Trybunalski;97-300;aleja Modrzewiowa 69;New;5
281;Tomasz;Stempel;kazimierzkazimierczyk@fundacja.com;+48 607 542 111;Brzeg;32-800;ulica Wieniawskiego 92/29;New;8
282;Sandra;Grygorcewicz;lmorka@grupa.pl;535 325 381;Przemyśl;37-700;plac Graniczna 551;Subscriber;9
283;Mikołaj;Kozień;ikrzywonos@fpuh.pl;+48 32 055 78 49;Gorzów Wielkopolski;66-400;aleja Łąkowa 62;New;4
284;Julianna;Barszczak;krzykkrzysztof@hotmail.com;793 632 855;Kalisz;62-800;ulica Bałtycka 66/24;Subscriber;15
285;Marek;Drgas;sylwiajanke@interia.pl;+48 605 456 932;Starachowice;27-200;plac Cegielniana 93/72;New;13
286;Blanka;Gubernat;mieszkomarcol@yahoo.com;22 099 17 55;Świnoujście;72-600;ul. Jagodowa 67/39;New;16
287;Witold;Karnas;mkononowicz@spoldzielnia.pl;+48 533 456 093;Olsztyn;10-001;aleja Górna 12/58;Subscriber;14
288;Kornel;Hołota;lesnermarcin@o2.pl;+48 735 990 935;Łódź;90-001;pl. Kopernika 30;New;5
289;Maks;Dietrich;natasza43@pielach.com;889 204 016;Ełk;19-300;ulica Rózana 86;Subscriber;14
290;Olga;Prygiel;miloszbabol@yahoo.com;+48 531 695 968;Jelenia Góra;58-500;aleja Słoneczna 626;Subscriber;1
291;Aleksander;Myrcha;dawid68@gabinety.net;+48 32 068 81 70;Zielona Góra;65-001;ulica Łączna 34/63;New;4
292;Krzysztof;Lukas;uszpara@yahoo.com;+48 786 147 858;Wrocław;50-001;al. Porzeczkowa 17/70;New;1
293;Olaf;Machul;karpiktymoteusz@grabara-pietraszkiewicz.pl;+48 501 336 061;Łódź;90-001;aleja Dębowa 957;Subscriber;5
294;Oliwier;Sojda;piesikryszard@ppuh.com;+48 607 985 533;Zamość;22-400;aleja Prosta 235;Subscriber;3
295;Mateusz;Brodowicz;anastazja94@ppuh.net;+48 663 709 112;Stalowa Wola;37-403;ulica Leśna 691;New;9
296;Sara;Soczówka;glazikksawery@hotmail.com;+48 512 233 195;Radom;26-601;ul. Prosta 070;Subscriber;7
297;Arkadiusz;Litwiniuk;olga78@interia.pl;503 204 031;Kraków;30-001;ulica Sienkiewicza 58/14;New;6
298;Malwina;Święs;klaratoczko@interia.pl;+48 534 472 555;Koszalin;75-001;ulica Słoneczna 47;Subscriber;16
299;Jacek;Kukier;wiktorheller@fpuh.pl;+48 666 287 883;Sopot;81-701;ul. Nowowiejska 999;Subscriber;11
300;Angelika;Gęsiarz;bartek17@linda-strawa.pl;+48 533 013 813;Szczecin;70-001;plac Rynek 462;Subscriber;16
301;Hubert;Kik;suchojadewa@gmail.com;721 018 954;Białystok;15-001;pl. Konwaliowa 51/87;New;10
302;Cezary;Ptok;ppoletek@ppuh.com;+48 32 970 88 30;Bydgoszcz;85-001;al. Myśliwska 70/43;New;2
303;Julita;Wydrych;lkawala@spoldzielnia.com;+48 22 007 04 47;Toruń;87-100;plac Jesionowa 12;Subscriber;2
304;Miłosz;Wierzchoń;oslimak@polewka-kilar.pl;+48 506 718 371;Zamość;22-400;al. Krasickiego 03;New;3
305;Oliwier;Kowalówka;lalakryszard@grupa.com;+48 510 585 839;Częstochowa;42-207;ul. Strzelecka 10/11;Subscriber;12
306;Mieszko;Melaniuk;oleszkoinga@ppuh.pl;+48 789 672 151;Wrocław;50-001;ulica Kopernika 33/12;Subscriber;1
307;Ernest;Pawełko;artur97@grupa.org;+48 690 170 331;Bydgoszcz;85-001;plac Okrzei 972;Subscriber;2
308;Franciszek;Niewiara;kalina78@hotmail.com;533 647 019;Elbląg;82-300;ulica Jadwigi 209;New;14
309;Julita;Malecha;maksymilianzmarzly@gmail.com;693 510 593;Nysa;48-267;plac Dąbrowskiego 41;Subscriber;8
310;Radosław;Eckert;nowrotdaniel@grupa.com;+48 690 013 222;Szczecin;70-001;plac Gołębia 651;New;16
311;Witold;Niksa;gblazejewicz@onet.pl;573 652 604;Płock;09-400;plac Jana 920;Subscriber;7
312;Eryk;Skutnik;dmatuszyk@gmail.com;735 300 688;Rzeszów;35-001;pl. Szarych Szeregów 47/73;New;9
313;Józef;Sromek;tobiasz36@hotmail.com;32 861 71 25;Wrocław;50-001;ulica Tysiąclecia 63/83;Subscriber;1
314;Daniel;Chomiuk;daniel23@gorol.net;22 716 34 41;Gliwice;44-100;ul. Szewska 77/68;Subscriber;12
315;Jędrzej;Kuncewicz;tobiaszpotok@grupa.net;882 644 848;Elbląg;82-300;al. Grottgera 39;Subscriber;14
316;Kornelia;Pociask;witanorbert@kozuszek-strojna.pl;606 510 246;Legnica;59-220;pl. Leśna 391;New;1
317;Lidia;Szabla;tatarczukcyprian@onet.pl;+48 721 973 742;Kraków;30-001;aleja Piastowska 225;Subscriber;6
318;Aurelia;Kościukiewicz;rsankiewicz@spoldzielnia.pl;+48 503 542 459;Pabianice;95-050;aleja Tysiąclecia 36;Subscriber;5
319;Mieszko;Zyguła;dawidwojtasiewicz@gabinety.pl;602 089 418;Ełk;19-300;plac Grottgera 12;Subscriber;14
320;Maurycy;Feluś;laszczykjozef@interia.pl;+48 798 816 374;Legnica;59-220;pl. Krańcowa 38;New;1
321;Janina;Witos;gustaw37@gabinety.pl;32 506 82 88;Nowa Sól;67-100;pl. Diamentowa 58/52;Subscriber;4
322;Ida;Makles;roksanalas@interia.pl;537 556 487;Nysa;48-267;ulica Rynek 31/85;Subscriber;8
323;Ewa;Soczewka;marikadanisz@interia.pl;32 720 25 36;Lublin;20-001;ul. Zaciszna 62/42;Subscriber;3
324;Cyprian;Żybura;malwina64@fundacja.net;+48 883 870 563;Gdynia;81-000;pl. Rumiankowa 24;New;11
325;Monika;Damian;natasza67@o2.pl;+48 604 074 091;Rzeszów;35-001;pl. Daleka 645;Subscriber;9
326;Szymon;Witaszek;krystyna58@ppuh.com;+48 502 436 126;Olsztyn;10-001;al. Konopnickiej 325;Subscriber;14
327;Szymon;Konstanty;urynowiczwitold@spoldzielnia.com;605 294 755;Starachowice;27-200;plac Okrzei 04;Subscriber;13
328;Dorota;Sugier;melania46@fundacja.org;602 414 048;Nysa;48-267;pl. Ogrodowa 355;Subscriber;8
329;Marianna;Lademann;milosz82@pela.net;+48 669 697 448;Chełm;22-100;ul. Lazurowa 773;New;3
330;Ada;Portka;korneliakukiela@onet.pl;+48 519 477 560;Radom;26-601;ul. Solidarnosci 429;Subscriber;7
331;Tymoteusz;Ziajka;apolonia46@hotmail.com;736 948 605;Starachowice;27-200;aleja Lotnicza 74/10;New;13
332;Karol;Skubała;kornelia29@yahoo.com;661 245 397;Bydgoszcz;85-001;al. Torowa 18/13;New;2
333;Aleksander;Porzucek;angelika84@imiela.pl;+48 798 076 013;Kraków;30-001;ul. Sadowa 961;New;6
334;Marika;Prokurat;sladeknatasza@fundacja.net;737 574 183;Poznań;60-001;ulica Orzeszkowej 77;New;15
335;Sylwia;Bylina;krystyna73@o2.pl;+48 797 709 193;Tarnów;33-100;aleja Cedrowa 727;Subscriber;6
336;Dagmara;Putek;wieclawekblazej@gmail.com;885 414 997;Jelenia Góra;58-500;aleja Północna 36/93;New;1
337;Julianna;Ufnal;karczmarekmarcin@yahoo.com;600 768 980;Toruń;87-100;ulica Bolesława Krzywoustego 24/39;Subscriber;2
338;Daniel;Kmak;imirga@grupa.pl;532 347 730;Opole;45-001;ul. Wolności 254;Subscriber;8
339;Nicole;Stanisławczyk;maciejczukgustaw@o2.pl;885 986 091;Nowa Sól;67-100;ul. Gołębia 865;New;4
340;Kornel;Sąsiadek;kulczakmarika@fundacja.com;532 145 817;Gdańsk;80-001;ul. Stefana Batorego 72;Subscriber;11
341;Daniel;Szkoda;monika04@ppuh.pl;+48 885 490 010;Łódź;90-001;aleja Krakowska 99;New;5
342;Tola;Bylina;usaternus@hotmail.com;+48 501 557 389;Częstochowa;42-207;ulica Starowiejska 87;New;12
343;Blanka;Dmoch;fmeler@gmail.com;+48 570 531 816;Katowice;40-001;al. Kraszewskiego 70;Subscriber;12
344;Julian;Postawa;kornelbryczek@o2.pl;601 962 491;Starachowice;27-200;al. Andersa 441;New;13
345;Dariusz;Dziadowicz;anielaelwart@fundacja.pl;+48 22 332 57 99;Konin;62-500;aleja Spokojna 809;New;15
346;Natasza;Januszewicz;ida59@onet.pl;+48 696 419 160;Chełm;22-100;ul. Żwirowa 05;New;3
347;Blanka;Neska;gaja06@yahoo.com;796 213 278;Koszalin;75-001;aleja Głowackiego 46/19;Subscriber;16
348;Natan;Dzidek;agnieszkaromanczyk@onet.pl;698 753 311;Łódź;90-001;ulica Skrajna 17;New;5
349;Ewa;Leszcz;czuradamian@stowarzyszenie.org;+48 533 736 356;Tarnów;33-100;ul. Niecała 51/26;Subscriber;6
350;Eryk;Szok;maks96@gabinety.pl;+48 663 359 529;Piotrków Trybunalski;97-300;aleja Wesoła 15/05;New;5
351;Gustaw;Smutek;tminkiewicz@yahoo.com;735 951 378;Zielona Góra;65-001;ul. Hallera 61;New;4
352;Ksawery;Reimann;zornat@pierchala.com;+48 514 614 492;Bydgoszcz;85-001;aleja Wiejska 42/03;New;2
353;Malwina;Hamera;maratdorota@yahoo.com;506 877 599;Poznań;60-001;ulica Zwycięstwa 47/51;Subscriber;15
354;Ada;Michnik;wciurus@porwol.pl;+48 787 329 884;Gdańsk;80-001;pl. Mazowiecka 454;New;11
355;Wojciech;Kawiak;tchowaniak@fedyk-pacura.pl;+48 32 063 98 47;Bydgoszcz;85-001;plac Sowia 75;New;2
356;Justyna;Pacia;jtulacz@interia.pl;697 836 811;Ostrowiec Świętokrzyski;27-400;al. Pocztowa 186;Subscriber;13
357;Tadeusz;Mazek;grzegorz19@ppuh.com;787 744 113;Legnica;59-220;ul. Miarki 595;Subscriber;1
358;Gustaw;Klimko;ozok@onet.pl;664 223 662;Opole;45-001;aleja Szymanowskiego 69/24;New;8
359;Nela;Trochimiuk;akosciukiewicz@interia.pl;+48 730 445 261;Suwałki;16-402;pl. Łąkowa 02/91;New;10
360;Jan;Dryka;cybulsylwia@yahoo.com;+48 693 586 362;Gdańsk;80-001;pl. Wiosenna 61;Subscriber;11
361;Krzysztof;Pela;antoni61@wota.com;+48 730 772 313;Świnoujście;72-600;ulica Handlowa 19;New;16
362;Rafał;Franas;fnoculak@gmail.com;+48 722 315 256;Pabianice;95-050;aleja Jagiellońska 99;New;5
363;Ewelina;Drobot;pmagier@interia.pl;737 525 082;Ostrowiec Świętokrzyski;27-400;plac Tęczowa 928;Subscriber;13
364;Sebastian;Pawlaczek;tymoteuszlalak@gmail.com;534 726 437;Płock;09-400;plac Zaciszna 26;New;7
365;Róża;Pędzik;jerzy88@fundacja.pl;+48 513 010 383;Bydgoszcz;85-001;aleja Baczynskiego 429;Subscriber;2
366;Kamil;Powierża;danielbatog@hotmail.com;+48 782 109 626;Opole;45-001;aleja Willowa 22/54;New;8
367;Ewelina;Gołek;kurzynaoliwier@stowarzyszenie.org;+48 506 083 761;Świnoujście;72-600;al. Królewska 06;Subscriber;16
368;Blanka;Trzcionka;onazarko@onet.pl;22 732 27 86;Konin;62-500;ul. Nowa 98/36;New;15
369;Adrianna;Stochel;blas@dyczko-stein.com;531 222 786;Olsztyn;10-001;pl. Szeroka 34;New;14
370;Cyprian;Saran;blankagros@spoldzielnia.net;736 977 605;Nowy Sącz;33-300;ul. Pogodna 66/78;New;6
371;Leonard;Glaza;jan06@ppuh.com;504 013 899;Częstochowa;42-207;al. Ptasia 77;Subscriber;12
372;Blanka;Sojda;przystupaborys@interia.pl;+48 602 369 163;Przemyśl;37-700;aleja Perłowa 61/51;New;9
373;Angelika;Mitoraj;stawczykdominik@o2.pl;+48 669 227 027;Gorzów Wielkopolski;66-400;pl. Rózana 08;Subscriber;4
374;Grzegorz;Siekierka;blazejaknela@gabinety.org;668 013 499;Lublin;20-001;aleja Bałtycka 56;New;3
375;Ada;Fita;sandra24@interia.pl;601 764 207;Gorzów Wielkopolski;66-400;pl. Zielna 879;Subscriber;4
376;Kamila;Solich;ikazana@o2.pl;661 928 241;Tarnów;33-100;plac Reymonta 83/98;New;6
377;Liwia;Pera;klipowicz@interia.pl;+48 887 716 835;Łódź;90-001;al. Sikorskiego 98/82;Subscriber;5
378;Jerzy;Lesisz;jgebura@yahoo.com;+48 696 994 618;Warszawa;00-001;plac Baczynskiego 69/63;New;7
379;Roksana;Kurczab;roksana44@dylik.org;+48 660 107 724;Kraków;30-001;ulica Towarowa 94;New;6
380;Julita;Pochroń;damian46@koss-morys.com;+48 578 795 115;Sopot;81-701;al. Dojazdowa 36;New;11
381;Patryk;Kukuczka;idaglowienka@slawik-aleksa.com;+48 738 381 969;Zielona Góra;65-001;ulica Morska 76;Subscriber;4
382;Wojciech;Sudnik;blankasady@o2.pl;+48 735 836 142;Stalowa Wola;37-403;ulica Bema 225;New;9
383;Tola;Wrześniak;ttofil@barankiewicz.net;+48 697 045 565;Bydgoszcz;85-001;ul. Wojciecha 86/12;Subscriber;2
384;Sylwia;Paliga;imakos@grupa.pl;736 513 724;Szczecin;70-001;ulica Jesienna 42/55;Subscriber;16
385;Nela;Darul;rubinpawel@yahoo.com;+48 507 393 061;Radom;26-601;ulica Wyzwolenia 013;New;7
386;Daniel;Rychert;filuszfabian@samulak-kroll.net;787 205 279;Koszalin;75-001;ulica Andersa 782;New;16
387;Bruno;Sierota;upenar@onet.pl;+48 733 066 922;Suwałki;16-402;ulica Krzywa 24;New;10
388;Janina;Kozieja;majdakwojciech@interia.pl;882 932 289;Wrocław;50-001;pl. Pomorska 489;New;1
389;Inga;Krzeszowiec;nsiemienczuk@gabinety.com;+48 32 367 15 51;Poznań;60-001;ulica Kossaka 97;New;15
390;Oliwier;Pajek;klaraludzik@fpuh.com;694 507 442;Katowice;40-001;ulica Lubelska 88/09;New;12
391;Kalina;Sydor;biernacikbartek@onet.pl;697 759 414;Elbląg;82-300;ul. Słoneczna 21;New;14
392;Kacper;Święs;marcinsmoter@fpuh.net;+48 514 428 142;Opole;45-001;ul. Ptasia 22/61;Subscriber;8
393;Błażej;Bartoszczyk;alanmajdak@ppuh.pl;+48 500 898 030;Częstochowa;42-207;ul. Kraszewskiego 87;New;12
394;Cyprian;Liedtke;osmangrzegorz@ppuh.pl;32 624 46 24;Kalisz;62-800;plac Brzozowa 08/86;Subscriber;15
395;Leon;Lampa;patrykmaszczyk@paliga-warzybok.com;+48 22 473 44 73;Brzeg;32-800;aleja Kasztanowa 253;Subscriber;8
396;Ida;Mitera;gniechcial@interia.pl;+48 578 881 366;Jelenia Góra;58-500;plac Dojazdowa 35;Subscriber;1
397;Antoni;Srokosz;ernestkielczyk@stowarzyszenie.org;660 253 413;Szczecin;70-001;aleja Gdańska 31/95;New;16
398;Norbert;Królczyk;xlukasz@helak.pl;518 595 249;Sopot;81-701;al. Stycznia 44/05;New;11
399;Fryderyk;Stupak;marekdomzal@interia.pl;+48 500 550 260;Jelenia Góra;58-500;pl. Działkowa 97/77;New;1
400;Ida;Chlebda;lukasz70@swaczyna-osik.net;504 539 899;Tarnów;33-100;ulica Wybickiego 41/03;New;6
401;Łukasz;Mrozowicz;famulanatasza@ppuh.pl;22 529 45 87;Opole;45-001;al. Kreta 233;New;8
402;Inga;Wojtera;smolorzoliwier@spoldzielnia.pl;32 379 59 58;Zielona Góra;65-001;al. Szewska 30/44;New;4
403;Leonard;Milczarczyk;dominiksoliwoda@fpuh.pl;+48 571 229 179;Toruń;87-100;ul. Niecała 85;New;2
404;Dagmara;Martin;roksanagrund@onet.pl;510 145 306;Suwałki;16-402;plac Malczewskiego 70;Subscriber;10
405;Damian;Pawlaczek;juliuszkohut@o2.pl;+48 783 473 937;Łomża;18-400;pl. Miarki 82;New;10
406;Konstanty;Kościesza;kaczkagaja@interia.pl;+48 573 354 329;Kraków;30-001;pl. Magnoliowa 872;Subscriber;6
407;Leon;Ulewicz;stanislaw02@jaracz-jodko.com;572 004 882;Szczecin;70-001;aleja Grottgera 50;Subscriber;16
408;Anita;Fijałek;rozaszrama@interia.pl;+48 733 450 163;Włocławek;87-800;plac Nowa 26;Subscriber;2
409;Bartek;Radko;adam01@lampart.pl;604 958 335;Piotrków Trybunalski;97-300;plac Słowicza 44/03;New;5
410;Eryk;Twardzik;przemyslawdybiec@o2.pl;536 641 998;Bydgoszcz;85-001;al. Urocza 26/49;New;2
411;Nataniel;Kruszona;matustadeusz@gmail.com;+48 880 116 676;Nysa;48-267;aleja Storczykowa 95;New;8
412;Stefan;Migda;radoslaw18@ppuh.net;604 945 404;Pabianice;95-050;ulica Moniuszki 85/77;Subscriber;5
413;Apolonia;Berus;bakiewiczmaks@yahoo.com;574 318 184;Gdynia;81-000;ulica Zbożowa 54;Subscriber;11
414;Fabian;Skrzecz;zackiewiczleon@fpuh.com;+48 730 277 059;Nysa;48-267;ulica Jałowcowa 55/18;Subscriber;8
415;Ewa;Domka;rozawawrzyk@fpuh.org;512 115 549;Kraków;30-001;ulica Graniczna 297;New;6
416;Cezary;Kurbiel;jerzy41@fundacja.com;+48 889 506 088;Piotrków Trybunalski;97-300;ulica Tęczowa 80/44;New;5
417;Krzysztof;Krysik;vszram@dumala-komsta.pl;22 706 46 57;Starachowice;27-200;aleja Żurawia 832;New;13
418;Nikodem;Kazior;surmiakmaks@hotmail.com;+48 537 656 290;Toruń;87-100;aleja Swierkowa 179;Subscriber;2
419;Ewelina;Iskierka;ykurpisz@bittner-hendzel.pl;+48 503 102 857;Częstochowa;42-207;plac Sowia 11;New;12
420;Nicole;Zbrożek;janduszkiewicz@fpuh.com;+48 786 825 859;Koszalin;75-001;aleja Rybacka 34/03;Subscriber;16
421;Piotr;Warych;jozefgiers@o2.pl;+48 792 014 337;Łódź;90-001;pl. Krasińskiego 841;Subscriber;5
422;Natan;Raszkiewicz;jsuchon@gmail.com;+48 513 861 910;Warszawa;00-001;al. Długosza 64/75;New;7
423;Kacper;Maksym;dulakbruno@fundacja.org;+48 883 259 816;Gorzów Wielkopolski;66-400;aleja Żeromskiego 53/19;Subscriber;4
424;Radosław;Maciuszek;jozef83@onet.pl;+48 22 360 13 57;Częstochowa;42-207;ulica Mokra 900;Subscriber;12
425;Maciej;Wojtak;wydmuchtymoteusz@onet.pl;+48 22 743 70 90;Radom;26-601;al. Jastrzębia 49/88;Subscriber;7
426;Ida;Klimko;erygula@yahoo.com;731 533 704;Zamość;22-400;pl. Władysława Łokietka 53;Subscriber;3
427;Olgierd;Jarosik;ewelina28@gabinety.com;+48 667 785 654;Gdynia;81-000;plac Jastrzębia 28;New;11
428;Krzysztof;Pierz;olgamikiciuk@hajder.pl;22 715 01 02;Brzeg;32-800;ulica Lipowa 24/98;Subscriber;8
429;Iwo;Lada;adrianniksa@yahoo.com;+48 783 455 441;Zamość;22-400;aleja Wschodnia 88;New;3
430;Dariusz;Porwoł;wiraszkamalwina@parzyszek.com;739 536 180;Gliwice;44-100;ul. Jaworowa 99;New;12
431;Jacek;Klebba;franciszeksuszka@yahoo.com;+48 539 064 530;Olsztyn;10-001;ulica Jeziorna 734;Subscriber;14
432;Natan;Dziób;ingarajczak@interia.pl;+48 573 735 715;Chełm;22-100;ul. Boczna 426;Subscriber;3
433;Urszula;Materek;cymancezary@gabinety.com;+48 572 420 806;Warszawa;00-001;ulica Malczewskiego 62/32;Subscriber;7
434;Julian;Wawryniuk;ltaciak@fundacja.pl;696 777 251;Starachowice;27-200;pl. Jasna 08/04;New;13
435;Anastazja;Cygal;franciszekszyndler@hotmail.com;793 498 769;Wrocław;50-001;ul. Sybiraków 157;New;1
436;Justyna;Daraż;ckudra@gmail.com;+48 502 507 006;Legnica;59-220;plac Powstańców 290;New;1
437;Cyprian;Kurnik;dnieradko@gmail.com;730 958 190;Opole;45-001;aleja Azaliowa 07/99;New;8
438;Karina;Kutera;hubert06@gasik-piascik.com;732 579 031;Gdynia;81-000;pl. Okrzei 45;New;11
439;Sebastian;Ziajka;ukidon@fundacja.com;571 863 564;Zielona Góra;65-001;aleja Fabryczna 156;Subscriber;4
